sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1900983,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
1290402,17.0,2.0,32.0,126.0,248.0,359.0,38.0,125.0,230.0,335.0,22.0,No,0.0,1.0,0.95,1.0,No,No,No,Yes,No,No
2267415,40.0,,0.0,0.0,0.0,0.0,5.0,10.0,18.0,27.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1911582,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,No,0.0,0.38,0.4,0.0,Yes,No,Yes,Yes,No,No
3171781,0.0,8.0,1.0,3.0,5.0,8.0,1.0,3.0,4.0,5.0,0.0,No,0.0,0.84,0.82,0.0,No,No,No,Yes,No,No
1697413,4532.0,4.0,1670.0,3380.0,5060.0,7580.0,2999.0,9184.0,18684.0,28650.0,650.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3011717,0.0,2.0,0.0,91.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,No,11.0,0.85,0.83,0.0,Yes,No,No,Yes,No,No
2130071,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1881106,32.0,8.0,0.0,0.0,0.0,9.0,4.0,13.0,26.0,32.0,3.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
3119827,3.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,No,0.0,0.94,0.83,0.0,Yes,No,No,Yes,No,No
2108999,11.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,No,0.0,0.38,0.41,0.0,Yes,No,No,Yes,No,No
1865854,94.0,8.0,9.0,46.0,106.0,166.0,19.0,61.0,158.0,270.0,20.0,No,0.0,0.61,0.57,0.0,No,No,Yes,Yes,No,No
1819912,5.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.89,0.89,0.0,Yes,No,No,Yes,No,No
2936540,680.0,8.0,28.0,474.0,1248.0,2028.0,274.0,815.0,1592.0,2634.0,259.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1590938,9.0,8.0,1.0,0.0,0.0,3.0,1.0,4.0,5.0,6.0,1.0,No,0.0,0.48,0.57,0.0,No,No,No,Yes,No,No
1170191,79.0,12.0,2.0,179.0,239.0,344.0,61.0,211.0,452.0,567.0,39.0,No,0.0,0.89,0.71,0.0,No,No,No,Yes,No,No
1587132,4645.0,52.0,0.0,0.0,0.0,0.0,5.0,20.0,40.0,132.0,1.0,No,0.0,0.59,0.78,0.0,Yes,No,No,No,No,No
3049613,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1942616,4625.0,8.0,0.0,0.0,0.0,0.0,5.0,17.0,29.0,60.0,0.0,No,0.0,0.59,0.78,0.0,No,No,No,Yes,No,No
1433298,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,1.0,0.9,0.0,No,No,No,Yes,No,No
3232707,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
1199946,121.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1830376,124.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,18.0,1.0,No,0.0,1.0,0.99,0.0,Yes,No,No,Yes,No,No
1453735,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.7,0.78,0.0,No,No,No,Yes,No,No
1660004,11.0,4.0,0.0,0.0,8.0,8.0,1.0,3.0,7.0,12.0,0.0,No,0.0,0.87,0.9,0.0,No,No,No,Yes,No,No
3004275,1478.0,12.0,0.0,0.0,0.0,0.0,5.0,9.0,55.0,283.0,206.0,No,0.0,-99.0,-99.0,0.0,No,No,No,No,No,No
3013148,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1799523,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3167622,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.95,0.77,0.0,No,No,No,Yes,No,No
1360234,5.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,No,0.0,0.68,0.66,0.0,No,No,No,Yes,No,No
3252126,228.0,4.0,8.0,120.0,240.0,360.0,25.0,93.0,237.0,526.0,175.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2216192,13.0,4.0,0.0,0.0,14.0,14.0,2.0,10.0,21.0,34.0,1.0,No,0.0,0.87,0.91,0.0,No,No,No,Yes,No,No
2057136,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,No,0.0,0.02,0.1,0.0,No,No,No,Yes,No,No
1135472,8.0,8.0,0.0,0.0,0.0,100.0,3.0,5.0,8.0,18.0,1.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
2299343,52.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,8.0,1.0,No,0.0,0.93,0.86,0.0,Yes,No,No,Yes,No,No
3183176,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,No,No,Yes,No,No,No
2908661,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.96,0.96,0.0,No,No,No,Yes,No,No
1722893,252.0,2.0,1.0,0.0,0.0,0.0,9.0,29.0,61.0,109.0,20.0,No,0.0,0.93,0.89,0.0,Yes,No,No,No,No,No
2221935,0.0,2.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.54,0.56,0.0,Yes,No,No,Yes,No,No
2194460,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
1583007,107.0,9.0,9.0,36.0,70.0,103.0,15.0,54.0,100.0,143.0,21.0,No,0.0,0.86,0.84,0.0,No,No,No,Yes,No,No
1916652,217.0,12.0,1.0,0.0,0.0,0.0,13.0,46.0,94.0,172.0,17.0,No,0.0,0.9,0.72,0.0,No,No,No,Yes,No,No
1938519,229.0,4.0,0.0,42.0,84.0,84.0,82.0,132.0,263.0,482.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1621361,187.0,,0.0,0.0,0.0,0.0,11.0,30.0,50.0,101.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,Yes,Yes,No,No
2127395,3.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.7,0.66,0.0,Yes,No,No,Yes,No,No
2840965,2.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
3137844,1930.0,8.0,55.0,917.0,2065.0,3349.0,233.0,636.0,1246.0,1929.0,794.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
3193863,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.5,0.52,0.0,Yes,No,No,Yes,No,No
2804319,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
3171579,1346.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,29.0,0.0,No,0.0,0.98,0.98,0.0,No,No,Yes,Yes,No,No
3113453,222.0,52.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,11.0,0.0,No,0.0,0.5,0.52,0.0,Yes,No,Yes,No,No,No
1992732,83.0,2.0,14.0,208.0,380.0,580.0,25.0,91.0,187.0,249.0,45.0,No,0.0,0.99,0.99,0.0,Yes,No,Yes,Yes,No,No
3123349,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,No,0.0,0.91,0.95,0.0,Yes,No,No,Yes,No,No
1500027,203.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1158134,74.0,8.0,1.0,44.0,94.0,144.0,16.0,52.0,107.0,173.0,24.0,No,0.0,1.0,0.96,0.0,No,No,No,Yes,No,No
2264745,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.73,0.76,0.0,No,No,No,Yes,No,No
1294048,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.67,0.8,0.0,No,No,No,Yes,No,No
3036069,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
1415991,53.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.89,0.94,0.0,Yes,No,Yes,Yes,No,No
2176496,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.16,0.31,0.0,Yes,No,No,Yes,No,No
2095558,6.0,2.0,7.0,8.0,8.0,10.0,0.0,8.0,21.0,24.0,1.0,No,0.0,0.99,0.92,0.0,No,No,No,Yes,No,No
1123840,475.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,0.0,0.82,0.79,0.0,No,No,No,Yes,No,No
2213762,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.95,0.97,0.0,No,No,Yes,Yes,No,No
1566224,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1871828,56.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
1157949,43.0,8.0,4.0,33.0,59.0,59.0,9.0,20.0,39.0,67.0,21.0,No,0.0,0.68,0.84,0.0,No,No,Yes,Yes,No,No
1725866,13.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.58,0.58,0.0,Yes,No,No,Yes,No,No
1115946,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.69,0.68,0.0,No,No,No,Yes,No,No
1444415,13.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1966838,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.96,0.96,0.0,No,No,No,Yes,No,No
1863465,7.0,10.0,0.0,9.0,25.0,38.0,0.0,6.0,18.0,32.0,0.0,No,0.0,0.8,0.77,0.0,No,No,No,Yes,No,No
2046226,568.0,8.0,108.0,468.0,1116.0,1812.0,329.0,1021.0,2057.0,3331.0,228.0,No,0.0,0.97,0.96,0.0,No,No,No,Yes,No,No
2041031,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.86,0.84,0.0,No,No,No,Yes,No,No
1232285,55.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,7.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1112248,5.0,2.0,4.0,0.0,8.0,12.0,3.0,5.0,37.0,56.0,0.0,No,0.0,0.95,0.91,0.0,No,No,No,Yes,No,No
1756970,186.0,12.0,0.0,0.0,0.0,0.0,2.0,9.0,19.0,22.0,0.0,No,0.0,0.78,0.78,0.0,No,No,Yes,Yes,No,No
3113144,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
2244532,104.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,No,0.0,0.68,0.7,0.0,No,No,Yes,Yes,No,No
3230322,37.0,8.0,0.0,40.0,80.0,100.0,12.0,27.0,56.0,100.0,6.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1427432,8.0,8.0,0.0,34.0,52.0,52.0,1.0,7.0,14.0,34.0,2.0,No,0.0,0.72,0.72,0.0,No,No,Yes,Yes,No,No
1379116,401.0,8.0,612.0,1236.0,2544.0,3840.0,650.0,1719.0,3384.0,5046.0,339.0,No,0.0,0.71,0.66,0.0,No,No,No,Yes,No,No
1615191,655.0,2.0,0.0,448.0,896.0,1456.0,180.0,510.0,990.0,1490.0,254.0,No,0.0,0.83,0.91,0.0,No,No,No,Yes,No,No
2047476,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,No,0.0,0.84,0.73,0.0,Yes,No,No,Yes,No,No
1604794,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.51,0.53,0.0,No,No,No,Yes,No,No
1348797,11.0,8.0,0.0,25.0,57.0,89.0,9.0,18.0,39.0,57.0,0.0,No,0.0,0.96,0.94,0.0,No,No,No,Yes,No,No
1869632,50.0,5.0,0.0,10.0,40.0,80.0,20.0,60.0,73.0,73.0,14.0,No,0.0,0.69,0.69,0.0,No,No,No,Yes,No,No
2872516,1415.0,8.0,105.0,2100.0,3600.0,5700.0,615.0,1992.0,4300.0,6953.0,451.0,No,0.0,0.95,0.95,1.0,No,No,No,Yes,No,No
1483763,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.87,0.72,0.0,No,No,No,Yes,No,No
3021636,356.0,8.0,104.0,160.0,320.0,640.0,87.0,213.0,458.0,748.0,92.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2820243,16.0,8.0,0.0,16.0,16.0,16.0,3.0,9.0,20.0,30.0,1.0,No,0.0,0.41,0.46,0.0,No,No,No,Yes,No,No
3083609,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2019620,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,No,0.0,0.85,0.89,0.0,No,No,No,Yes,No,No
1277576,6.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,No,0.0,0.49,0.45,0.0,No,No,Yes,Yes,No,No
2040881,5700.0,8.0,0.0,0.0,0.0,0.0,63.0,158.0,346.0,524.0,209.0,No,0.0,0.99,0.91,0.0,No,No,No,Yes,No,No
3210665,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.85,0.88,0.0,No,No,Yes,Yes,No,No
1705935,144.0,2.0,23.0,176.0,330.0,528.0,71.0,238.0,490.0,698.0,71.0,No,0.0,0.88,0.88,0.0,No,No,Yes,Yes,No,No
1369057,36.0,,0.0,0.0,0.0,0.0,1.0,16.0,43.0,116.0,8.0,No,0.0,-99.0,-99.0,0.0,No,No,Yes,No,No,No
2039425,77.0,8.0,0.0,0.0,12.0,32.0,5.0,19.0,34.0,69.0,14.0,No,0.0,0.98,0.97,0.0,No,No,No,Yes,No,No
2921026,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.37,0.34,0.0,Yes,No,No,Yes,No,No
1782596,37.0,8.0,0.0,0.0,17.0,34.0,5.0,13.0,34.0,57.0,5.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
2254452,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2253060,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,No
2291123,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.97,0.0,No,No,No,Yes,No,No
1364987,35.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,No,0.0,0.91,0.77,0.0,No,No,No,Yes,No,No
3140192,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,No,0.0,0.39,0.54,0.0,Yes,No,Yes,Yes,No,No
1886584,4.0,8.0,18.0,10.0,40.0,70.0,6.0,35.0,60.0,83.0,0.0,No,0.0,0.78,0.74,0.0,No,No,No,Yes,No,No
1740515,2.0,8.0,0.0,5.0,5.0,5.0,2.0,4.0,6.0,9.0,5.0,No,0.0,0.89,0.91,0.0,No,No,No,Yes,No,No
2167662,424.0,12.0,95.0,200.0,400.0,600.0,110.0,290.0,651.0,990.0,63.0,No,0.0,0.94,0.87,0.0,No,No,No,Yes,No,No
1900866,515.0,16.0,10.0,358.0,979.0,1484.0,277.0,550.0,1300.0,2204.0,92.0,No,0.0,0.73,0.73,0.0,No,No,No,Yes,No,No
2122744,1.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,No,0.0,0.54,0.47,0.0,No,No,No,Yes,No,No
2233509,203.0,8.0,0.0,0.0,0.0,0.0,8.0,16.0,41.0,66.0,0.0,No,0.0,0.95,0.95,0.0,No,No,No,Yes,No,No
2280162,0.0,2.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.98,0.99,0.0,Yes,No,No,Yes,No,No
2224218,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1295223,12.0,9.0,26.0,66.0,92.0,120.0,16.0,37.0,52.0,78.0,0.0,No,0.0,0.85,0.83,0.0,Yes,No,No,Yes,No,No
1849467,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.96,0.0,Yes,No,No,Yes,No,No
1985234,0.0,2.0,0.0,6.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
2244391,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1531757,30.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,15.0,0.0,No,0.0,0.93,0.96,0.0,No,No,No,Yes,No,No
2971874,33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
3173379,28.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1700704,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.46,0.61,0.0,No,No,No,Yes,No,No
2240177,42.0,2.0,0.0,0.0,0.0,35.0,1.0,4.0,9.0,10.0,0.0,No,0.0,1.0,0.98,0.0,Yes,No,No,Yes,No,No
2976574,271.0,8.0,3.0,0.0,0.0,0.0,7.0,26.0,48.0,96.0,16.0,No,0.0,0.99,0.99,0.0,No,No,Yes,Yes,No,No
1635110,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1543631,48.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,21.0,0.0,No,0.0,0.86,0.88,0.0,No,No,No,Yes,No,No
2207056,204.0,4.0,49.0,87.0,177.0,177.0,29.0,92.0,192.0,317.0,27.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
2962990,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.52,0.62,0.0,Yes,No,Yes,Yes,No,No
1569925,61.0,4.0,34.0,33.0,49.0,65.0,29.0,75.0,139.0,197.0,16.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1340740,500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,No,No,Yes,Yes,No,No
1339656,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,No,0.0,0.48,0.53,0.0,No,No,No,Yes,No,No
3056370,138.0,2.0,0.0,14.0,126.0,238.0,39.0,84.0,183.0,203.0,12.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
3234973,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1561613,111.0,2.0,0.0,0.0,0.0,0.0,3.0,12.0,17.0,25.0,0.0,No,0.0,1.0,0.9,0.0,No,No,No,Yes,No,No
1935468,55.0,9.0,0.0,20.0,40.0,60.0,9.0,29.0,71.0,109.0,45.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
2968635,12.0,8.0,0.0,10.0,15.0,25.0,3.0,8.0,22.0,36.0,12.0,No,0.0,0.83,0.79,0.0,No,No,No,Yes,No,No
2008450,4.0,9.0,1.0,4.0,7.0,9.0,1.0,2.0,7.0,7.0,0.0,No,0.0,0.86,0.84,0.0,No,No,No,Yes,No,No
1584199,33.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,16.0,0.0,No,0.0,0.99,0.96,0.0,No,No,No,Yes,No,No
3230650,35.0,12.0,5.0,10.0,37.0,76.0,17.0,53.0,86.0,126.0,1.0,No,0.0,0.66,0.8,0.0,No,No,No,Yes,No,No
1378948,75.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,19.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2254813,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,No,0.0,0.95,0.97,0.0,Yes,No,No,Yes,No,No
1415305,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.74,0.74,0.0,No,No,No,Yes,No,No
2149853,242.0,12.0,0.0,0.0,0.0,0.0,11.0,22.0,41.0,63.0,15.0,No,0.0,0.92,0.89,0.0,No,No,No,Yes,No,No
3077710,62.0,8.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,5.0,1.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
1539602,7.0,4.0,8.0,7.0,15.0,17.0,2.0,8.0,14.0,27.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1201420,0.0,9.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.69,0.68,0.0,Yes,No,No,Yes,No,No
2014627,115.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,15.0,0.0,No,0.0,1.0,0.7,0.0,No,No,No,Yes,No,No
1913034,24.0,8.0,2.0,2.0,2.0,2.0,2.0,7.0,14.0,21.0,1.0,No,0.0,0.96,0.85,0.0,No,No,No,Yes,No,No
2902443,6.0,12.0,6.0,6.0,6.0,18.0,4.0,5.0,15.0,22.0,3.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
1482144,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,0.0,0.66,0.78,0.0,No,No,No,Yes,No,No
3171550,5135.0,13.0,75.0,0.0,0.0,6000.0,433.0,1557.0,3234.0,5054.0,1113.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1238941,13476.0,8.0,18720.0,33600.0,57600.0,57600.0,20595.0,45954.0,70512.0,98689.0,6974.0,No,0.0,0.98,0.91,0.0,No,No,No,Yes,No,No
2083650,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.97,0.95,0.0,Yes,No,No,Yes,No,No
2182993,270.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.77,0.73,0.0,No,No,No,Yes,No,No
1407092,2.0,8.0,8.0,10.0,20.0,30.0,0.0,9.0,17.0,28.0,0.0,No,0.0,0.97,0.97,0.0,No,No,No,Yes,No,No
1471137,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.97,0.92,0.0,No,No,No,Yes,No,No
2172126,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
1271699,270.0,2.0,0.0,0.0,280.0,420.0,72.0,135.0,290.0,411.0,0.0,No,0.0,0.66,0.6,0.0,No,No,No,Yes,No,No
2971930,12.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,16.0,2.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
1725727,10.0,12.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.58,0.58,0.0,Yes,No,Yes,Yes,No,No
2890253,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.83,0.0,Yes,No,No,Yes,No,No
1912654,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,No,0.0,0.76,0.78,0.0,No,No,Yes,Yes,No,No
1400762,16.0,2.0,0.0,10.0,20.0,30.0,10.0,22.0,34.0,57.0,0.0,No,0.0,0.71,0.63,0.0,No,No,No,Yes,No,No
2224980,14.0,10.0,6.0,30.0,51.0,72.0,6.0,21.0,45.0,62.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
1879735,438.0,8.0,0.0,1561.0,2736.0,3530.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.66,0.69,0.0,No,No,No,Yes,No,No
1875301,0.0,8.0,0.0,24.0,36.0,54.0,2.0,4.0,4.0,4.0,1.0,No,0.0,0.86,0.88,2.0,No,No,No,Yes,No,No
1301054,5.0,8.0,0.0,0.0,2.0,5.0,0.0,2.0,8.0,11.0,0.0,No,0.0,0.46,0.35,0.0,No,No,No,Yes,No,No
1314258,11.0,8.0,0.0,8.0,16.0,24.0,2.0,10.0,12.0,23.0,0.0,No,0.0,0.79,0.66,0.0,No,No,No,Yes,No,No
3197570,66.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,No,0.0,0.22,0.15,0.0,Yes,No,Yes,Yes,No,No
1132488,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,No,0.0,0.31,0.11,0.0,No,No,No,Yes,No,No
2965732,450.0,8.0,0.0,0.0,0.0,0.0,1.0,7.0,22.0,67.0,1.0,No,0.0,1.0,0.41,0.0,Yes,No,No,Yes,No,No
